Null,CountyID,PollingID,County,Precinct,Polling Location,Address1,Address2,Zip Code
0,36,11,Gaston,ARMSTRONG,COUNTY SCHOOLS OFFICE,943 OSCEOLA ST,"GASTONIA, NC",28054
0,36,12,Gaston,FLINT GROVES,BROOKSIDE ELEMENTARY SCHOOL,1925 AUTEN RD,"GASTONIA, NC",28054
0,36,13,Gaston,RANLO,WARLICK ACADEMY,1316 SPENCER MOUNTAIN RD,"GASTONIA, NC",28054
0,36,14,Gaston,GARDNER PARK,COVENANT BAPTIST CHURCH,3131 ERSKINE DR,"GASTONIA, NC",28054
0,36,15,Gaston,ROBINSON #1,NATIONAL GUARD ARMORY,2100 ROBINWOOD RD,"GASTONIA, NC",28054
0,36,16,Gaston,GASTON DAY,ROBINSON ELEMENTARY SCHOOL,3122 UNION RD,"GASTONIA, NC",28056
0,36,17,Gaston,ROBINSON #2,FIRST BAPTIST CHURCH OF GASTONIA,2650 UNION RD,"GASTONIA, NC",28054
0,36,18,Gaston,ASHBROOK,ASHBROOK HIGH SCHOOL,2222 S NEW HOPE RD,"GASTONIA, NC",28054
0,36,19,Gaston,SOUTH GASTONIA,RIDGE BAPTIST CHURCH,3818 OLD YORK RD,"GASTONIA, NC",28056
0,36,20,Gaston,BESSEMER CITY #1,FIRST BAPTIST CHURCH OF BESSEMER CITY,107 E WASHINGTON AVE,"BESSEMER CITY, NC",28016
0,36,21,Gaston,BESSEMER CITY #2,ALLAN FARRIS COMMUNITY CENTER,220 S 14TH ST,"BESSEMER CITY, NC",28016
0,36,22,Gaston,CROWDERS MOUNTAIN,PISGAH ARP CHURCH,3600 LINWOOD RD,"GASTONIA, NC",28052
0,36,23,Gaston,BELMONT #1,BELMONT CENTRAL ELEMENTARY SCHOOL,310 EAGLE RD,"BELMONT, NC",28012
0,36,24,Gaston,BELMONT #2,GASTON COLLEGE KIMBRELL CAMPUS - HARNEY HALL,7220 WILKINSON BLVD,"BELMONT, NC",28012
0,36,25,Gaston,BELMONT #3,GOSHEN PRESBYTERIAN CHURCH,380 WOODLAWN RD,"BELMONT, NC",28012
0,36,26,Gaston,CATAWBA HEIGHTS,CROSSROADS CHURCH,101 BEATY RD,"BELMONT, NC",28012
0,36,27,Gaston,SOUTH POINT,FIRST UNITED METHODIST CHURCH,807 SOUTH POINT RD,"BELMONT, NC",28012
0,36,28,Gaston,CRAMERTON,CB HUSS RECREATION COMPLEX - GYMNASIUM,8 JULIAN ST,"CRAMERTON, NC",28032
0,36,29,Gaston,NEW HOPE,NEW HOPE ELEMENTARY SCHOOL,137 STOWE RD,"GASTONIA, NC",28056
0,36,30,Gaston,MCADENVILLE,WEST CRAMERTON BAPTIST CHURCH,5006 WILKINSON BLVD,"GASTONIA, NC",28056
0,36,31,Gaston,UNION,W A BESS ELEMENTARY SCHOOL,4340 BEATY RD,"GASTONIA, NC",28056
0,36,32,Gaston,LOWELL,PRESBYTERIAN CHURCH OF LOWELL,207 E FIRST ST,"LOWELL, NC",28098
0,36,33,Gaston,TRYON,TRYONOTA VOLUNTEER FIRE DEPARTMENT,2577 TRYON COURTHOUSE RD,"BESSEMER CITY, NC",28016
0,36,34,Gaston,LANDERS CHAPEL,LANDERS CHAPEL METHODIST CHURCH,1205 LONG SHOALS RD,"LINCOLNTON, NC",28092
0,36,35,Gaston,CHERRYVILLE #1,CHERRYVILLE COMMUNITY CENTER,108 S JACOB ST,"CHERRYVILLE, NC",28021
0,36,36,Gaston,CHERRYVILLE #2,SECOND BAPTIST CHURCH,201 N HOUSER ST,"CHERRYVILLE, NC",28021
0,36,37,Gaston,CHERRYVILLE #3,FIRST PRESBYTERIAN CHURCH,107 W ACADEMY ST,"CHERRYVILLE, NC",28021
0,36,39,Gaston,ALEXIS,ALEXIS BAPTIST CHURCH,118 ALEXIS CHURCH RD,"ALEXIS, NC",28006
0,36,40,Gaston,DALLAS #1,HOLY COMMUNION LUTHERAN CHURCH,103 W CHURCH ST,"DALLAS, NC",28034
0,36,41,Gaston,DALLAS #2,DALLAS BAPTIST CHURCH,402 W TRADE ST,"DALLAS, NC",28034
0,36,42,Gaston,LUCIA,NEW COVENANT UNITED METHODIST CHURCH,14514 LUCIA RIVERBEND HWY,"MOUNT HOLLY, NC",28120
0,36,43,Gaston,STANLEY #1,CHRIST'S EVANGELICAL LUTHERAN CHURCH,203 S MAIN ST,"STANLEY, NC",28164
0,36,44,Gaston,STANLEY #2,SPRINGFIELD BAPTIST CHURCH,2920 DALLAS STANLEY HWY,"STANLEY, NC",28164
0,36,45,Gaston,MOUNT HOLLY #1,TUCKASEEGE COMMUNITY CENTER,105 SPORTS LN,"MOUNT HOLLY, NC",28120
0,36,46,Gaston,MOUNT HOLLY #2,CORNERSTONE FAMILY WORSHIP,709 RANKIN AVE,"MOUNT HOLLY, NC",28120
0,36,56,Gaston,HIGH SHOALS,ST PAULS LUTHERAN CHURCH,531 HARDIN RD,"DALLAS, NC",28034
0,37,1,Gates,PRECINCT #1,01 GATESVILLE      GATESVILLE ELEMENTARY SCHOOL,709 MAIN ST,"GATESVILLE, NC",27938
0,37,2,Gates,PRECINCT #2,02 EURE FIRE DEPARTMENT,1210 NC 137,"EURE, NC",27935
0,37,3,Gates,PRECINCT #3,03 GATES FIRE DEPARTMENT,459 GATES SCHOOL RD,"GATES, NC",27937
0,37,5,Gates,PRECINCT #5,05 HOBBSVILLE FIRE DEPARTMENT,365 HOBBSVILLE RD,"HOBBSVILLE, NC",27946
0,37,7,Gates,PRECINCT #4 NORTH,4N SUNBURY SUB STATION #2 (CORAPEAKE),250 PARKERS FORK RD,"CORAPEAKE, NC",27926
0,37,8,Gates,PRECINCT #4 SOUTH,4S SUNBURY FIRE STATION,56 NC 32 SOUTH,"SUNBURY, NC",27979
0,38,2,Graham,WEST WARD,WEST WARD,196 KNIGHT ST,"ROBBINSVILLE, NC",28771
0,38,6,Graham,TAPOCO,TAPOCO PRECINCT,4497 TAPOCO RD,"ROBBINSVILLE, NC",28771
0,38,10,Graham,EAST WARD,EAST WARD,12 NORTH MAIN ST,"ROBBINSVILLE, NC",28771
0,38,19,Graham,STECOAH,STECOAH PRECINCT,33 LOYD AND LYDIA DR,"ROBBINSVILLE, NC",28771
0,39,3,Granville,WILTON,WILTON ELEMENTARY SCHOOL,2555 NC HWY 96,"FRANKLINTON, NC",27525
0,39,25,Granville,MT ENERGY,MT ENERGY ELEMENTARY SCHOOL,2652 NC HWY 56 E,"CREEDMOOR, NC",27522
0,39,27,Granville,ANTIOCH,ANTIOCH FIRE STATION,5065 ANTIOCH RD,"OXFORD, NC",27565
0,39,28,Granville,BEREA,BEREA FIRE STATION,1213 US HWY 158,"OXFORD, NC",27565
0,39,29,Granville,SOUTH OXFORD,RICHARD H THORNTON LIBRARY,210 MAIN ST,"OXFORD, NC",27565
0,39,30,Granville,BUTNER,BUTNER-STEM MIDDLE SCHOOL,501 E D ST,"BUTNER, NC",27509
0,39,31,Granville,CREEDMOOR,CREEDMOOR ELEMENTARY SCHOOL,305 E WILTON AVE,"CREEDMOOR, NC",27522
0,39,32,Granville,EAST OXFORD,OXFORD POLICE STATION,204 E MC CLANAHAN ST,"OXFORD, NC",27565
0,39,33,Granville,CREDLE,OXFORD PUBLIC WORKS COMPLEX,127 PENN AVE,"OXFORD, NC",27565
0,39,34,Granville,SALEM,OXFORD PREPARATORY SCHOOL,6041 LANDIS RD,"OXFORD, NC",27565
0,39,35,Granville,CORINTH,PROVIDENCE FIRE STATION,4631 WATKINS RD,"OXFORD, NC",27565
0,39,36,Granville,TALLY HO,GRANVILLE CENTRAL HIGH SCHOOL,2043 SANDERS RD,"STEM, NC",27581
0,39,37,Granville,SASSAFRAS FORK,STOVALL BRANCH LIBRARY,300 MAIN ST,"STOVALL, NC",27582
0,39,38,Granville,OAK HILL,CAMP OAK HILL & RETREAT CENTER,1528 OAK HILL RD,"OXFORD, NC",27565
0,39,39,Granville,WEST OXFORD ELEM.,WEST OXFORD ELEMENTARY SCHOOL,412 IVEY DAY RD,"OXFORD, NC",27565
0,40,1,Greene,ARBA,ARBA FIRE STATION,2001 JESSE HILL RD,"SNOW HILL, NC",28580
0,40,5,Greene,HOOKERTON,HOOKERTON FIRE STATION,404 E MAIN ST,"HOOKERTON, NC",28538
0,40,6,Greene,MAURY,MAURY FIRE STATION,3659 HWY 903 N,"SNOW HILL, NC",28580
0,40,7,Greene,SNOW HILL 1,SNOW HILL FIRE STATION,201 CAROLINA DR,"SNOW HILL, NC",28580
0,40,8,Greene,SHINE,SHINE FIRE STATION,84 SHINE RD,"SNOW HILL, NC",28580
0,40,10,Greene,WALSTONBURG,WALSTONBURG FIRE STATION,409 N WILSON ST,"WALSTONBURG, NC",27888
0,40,12,Greene,BEAR GARDEN,VICTORY AND DOMINION WORLD OUTREACH CENTER,1438 N HWY 258,"SNOW HILL, NC",28580
0,40,13,Greene,SUGG,SHADY GROVE FWB CHURCH,401 SHADY GROVE CHURCH RD,"SNOW HILL, NC",28580
0,40,14,Greene,BULL HEAD,BEST CHAPEL FWB CHURCH,3386 HWY 58 N,"SNOW HILL, NC",28580
0,40,15,Greene,CASTORIA,FREE UNION OFWB CHURCH,2573 FIRE TOWER RD,"SNOW HILL, NC",28580
0,41,1,Guilford,CG1,BUR-MIL CLUB,5834 BUR-MIL CLUB RD,"GREENSBORO, NC",27410
0,41,2,Guilford,CG2,JESSE WHARTON ELEMENTARY SCH,5813 LAKE BRANDT RD,"GREENSBORO, NC",27455
0,41,3,Guilford,CG3A,BASS CHAPEL U METHODIST CH,5075 BASS CHAPEL RD,"GREENSBORO, NC",27455
0,41,4,Guilford,FEN1,BROWN RECREATION CENTER,302 E VANDALIA RD,"GREENSBORO, NC",27406
0,41,5,Guilford,FEN2,SOUTHEAST BAPTIST CHURCH,5011 LIBERTY RD,"GREENSBORO, NC",27406
0,41,6,Guilford,FR1,UNITARIAN UNIVERSALIST CHURCH,5603 HILLTOP RD,"JAMESTOWN, NC",27282
0,41,7,Guilford,FR2,JAMESTOWN PRESBYTERIAN CHURCH,1804 GUILFORD COLLEGE RD,"JAMESTOWN, NC",27282
0,41,8,Guilford,FR3,COLLINS GROVE UMC,5210 COLLINS GROVE CHURCH RD,"GREENSBORO, NC",27410
0,41,9,Guilford,FR4,CORNERSTONE BAPTIST CHURCH,5736 INMAN RD,"GREENSBORO, NC",27410
0,41,10,Guilford,FR5A,CALVARY CHURCH,1665 PLEASANT RIDGE RD,"GREENSBORO, NC",27409
0,41,11,Guilford,FR5B,NEW GARDEN FRIENDS UPPER SCHOOL,2015 PLEASANT RIDGE RD,"GREENSBORO, NC",27410
0,41,12,Guilford,G01,SWANN MIDDLE SCHOOL,811 CYPRESS ST,"GREENSBORO, NC",27405
0,41,13,Guilford,G02,PROXIMITY UNITED METHODIST CH,1200 VINE ST,"GREENSBORO, NC",27405
0,41,14,Guilford,G03,EAST WHITE OAK BAPTIST CHURCH,1815 WATER ST,"GREENSBORO, NC",27405
0,41,15,Guilford,G04,GENESIS BAPTIST CHURCH,2812 E BESSEMER AVE,"GREENSBORO, NC",27405
0,41,16,Guilford,G05,PEELER RECREATION CENTER,1300 SYKES AVE,"GREENSBORO, NC",27405
0,41,17,Guilford,G06,BESSEMER ELEMENTARY SCHOOL,918 HUFFINE MILL RD,"GREENSBORO, NC",27405
0,41,18,Guilford,G07,SMITH SENIOR CENTER,2401 FAIRVIEW ST,"GREENSBORO, NC",27405
0,41,19,Guilford,G08,RANKIN ELEMENTARY SCHOOL,1501 SPRY ST,"GREENSBORO, NC",27405
0,41,20,Guilford,G09,CRAFT RECREATION CENTER,3911 YANCEYVILLE ST,"GREENSBORO, NC",27405
0,41,21,Guilford,G10,WHITE OAK GROVE BAPTIST CHURCH,2600 ASSEMBLY RD,"GREENSBORO, NC",27405
0,41,22,Guilford,G11,ST BENEDICT'S PARISH CENTER,504 N GREENE ST,"GREENSBORO, NC",27401
0,41,23,Guilford,G12,FIRST BAPTIST CH-GREENSBORO,1000 W FRIENDLY AVE,"GREENSBORO, NC",27401
0,41,24,Guilford,G13,FIRST FRIENDS MEETING,2100 W FRIENDLY AVE,"GREENSBORO, NC",27403
0,41,25,Guilford,G14,ST ANDREWS EPISCOPAL CHURCH,2105 W MARKET ST,"GREENSBORO, NC",27403
0,41,26,Guilford,G15,PEACE UNITED CHURCH OF CHRIST,2714 W MARKET ST,"GREENSBORO, NC",27403
0,41,27,Guilford,G16,CHRIST UNITED METHODIST CHURCH,410 N HOLDEN RD,"GREENSBORO, NC",27403
0,41,28,Guilford,G17,KISER MIDDLE SCHOOL,716 BENJAMIN PKWY,"GREENSBORO, NC",27408
0,41,29,Guilford,G18,IRVING PARK ELEMENTARY SCHOOL,1310 SUNSET DR,"GREENSBORO, NC",27408
0,41,30,Guilford,G19,NEWLYN ST UNITED METHODIST CHURCH,212 E NEWLYN ST,"GREENSBORO, NC",27408
0,41,31,Guilford,G20,PAGE HIGH SCHOOL,201 ALMA PINNIX DR,"GREENSBORO, NC",27405
0,41,32,Guilford,G21,MENDENHALL MIDDLE SCHOOL,205 WILLOUGHBY BLVD,"GREENSBORO, NC",27408
0,41,33,Guilford,G22,IRVING PARK U METHODIST CHURCH,1510 W CONE BLVD,"GREENSBORO, NC",27408
0,41,34,Guilford,G23,LAWNDALE BAPTIST CHURCH,3505 LAWNDALE DR,"GREENSBORO, NC",27408
0,41,35,Guilford,G24,CHRIST LUTHERAN CHURCH,3600 LAWNDALE DR,"GREENSBORO, NC",27408
0,41,36,Guilford,G25,CATHEDRAL OF HIS GLORY,4501 LAKE JEANETTE RD,"GREENSBORO, NC",27455
0,41,37,Guilford,G26,HILLCREST BAPTIST CHURCH,3918 BAYLOR ST,"GREENSBORO, NC",27405
0,41,38,Guilford,G27,GREENSBORO DAY SCHOOL,4747 LAKE BRANDT RD,"GREENSBORO, NC",27455
0,41,39,Guilford,G28,PROVIDENCE PRESBYTERIAN CHURCH,4600 LAKE BRANDT RD,"GREENSBORO, NC",27455
0,41,40,Guilford,G29,LEWIS RECREATION CENTER,3110 FOREST LAWN DR,"GREENSBORO, NC",27455
0,41,41,Guilford,G30,MT PISGAH UNITED METHODIST CH,2600 PISGAH CHURCH RD,"GREENSBORO, NC",27455
0,41,42,Guilford,G31,GENERAL GREENE ELEMENTARY SCH,1501 BENJAMIN PKWY,"GREENSBORO, NC",27408
0,41,43,Guilford,G32,CLAXTON ELEMENTARY SCHOOL,3720 PINETOP RD,"GREENSBORO, NC",27410
0,41,44,Guilford,G33,FIRST LUTHERAN CHURCH,3600 W FRIENDLY AVE,"GREENSBORO, NC",27410
0,41,45,Guilford,G34,WESTMINSTER PRESBYTERIAN CH,3906 W FRIENDLY AVE,"GREENSBORO, NC",27410
0,41,46,Guilford,G35,STERNBERGER ELEMENTARY SCHOOL,518 N HOLDEN RD,"GREENSBORO, NC",27410
0,41,47,Guilford,G36,MOREHEAD ELEMENTARY SCHOOL,4630 TOWER RD,"GREENSBORO, NC",27410
0,41,48,Guilford,G37,MUIRS CHAPEL U METHODIST CH,314 MUIRS CHAPEL RD,"GREENSBORO, NC",27410
0,41,49,Guilford,G38,FRIENDLY AVE CHURCH OF CHRIST,5101 W FRIENDLY AVE,"GREENSBORO, NC",27410
0,41,50,Guilford,G39,GREEK ORTHODOX CHURCH,800 WESTRIDGE RD,"GREENSBORO, NC",27410
0,41,51,Guilford,G40A1,ST PAUL THE APOSTLE CATHOLIC CHURCH,2715 HORSE PEN CREEK RD,"GREENSBORO, NC",27410
0,41,52,Guilford,G40B,ST BARNABAS EPISCOPAL CHURCH,1300 JEFFERSON RD,"GREENSBORO, NC",27410
0,41,53,Guilford,G41A,GUILFORD COLLEGE U METH CH,1205 FLEMING RD,"GREENSBORO, NC",27410
0,41,54,Guilford,G41B,JEFFERSON ELEMENTARY SCHOOL,1400 NEW GARDEN RD,"GREENSBORO, NC",27410
0,41,55,Guilford,G42A,FAITH PRESBYTERIAN CHURCH,6309 W FRIENDLY AVE,"GREENSBORO, NC",27410
0,41,56,Guilford,G42B,FRIENDS HOMES AT GUILFORD,925 NEW GARDEN RD,"GREENSBORO, NC",27410
0,41,57,Guilford,G43,WESTERN GUILFORD HIGH SCHOOL,409 FRIENDWAY RD,"GREENSBORO, NC",27410
0,41,58,Guilford,G44,GREENSBORO COLLEGE-REYNOLDS CNTR,1015 W MARKET ST,"GREENSBORO, NC",27401
0,41,59,Guilford,G45,UNCG- ELLIOTT UNIVERSITY CENTER,507 STIRLING ST,"GREENSBORO, NC",27412
0,41,60,Guilford,G46,WARNERSVILLE RECREATION CENTER,601 DOAK ST,"GREENSBORO, NC",27406
0,41,61,Guilford,G47,GLENWOOD PRESBYTERIAN CHURCH,1205 GLENWOOD AVE,"GREENSBORO, NC",27403
0,41,62,Guilford,G48,LINDLEY RECREATION CENTER,2907 SPRINGWOOD DR,"GREENSBORO, NC",27403
0,41,63,Guilford,G49,CEDAR GROVE TABERNACLE OF PRAISE,612 NORWALK ST,"GREENSBORO, NC",27407
0,41,64,Guilford,G50,ST JOHN'S UNITED METHODIST CH,1304 MERRITT DR,"GREENSBORO, NC",27407
0,41,65,Guilford,G51,GLENWOOD RECREATION CENTER,2010 COLISEUM BLVD,"GREENSBORO, NC",27403
0,41,66,Guilford,G52,FOUST ELEMENTARY SCHOOL,2610 FLOYD ST,"GREENSBORO, NC",27406
0,41,67,Guilford,G53,VANDALIA PRESBYTERIAN CHURCH,101 W VANDALIA RD,"GREENSBORO, NC",27406
0,41,68,Guilford,G54,SOUTHSIDE BAPTIST CHURCH,1001 GREENHAVEN DR,"GREENSBORO, NC",27406
0,41,69,Guilford,G55,FRAZIER ELEMENTARY SCHOOL,4215 GALWAY DR,"GREENSBORO, NC",27406
0,41,70,Guilford,G56,ARCHER ELEMENTARY SCHOOL,2610 FOUR SEASONS BLVD,"GREENSBORO, NC",27407
0,41,71,Guilford,G57,ALLEN MIDDLE SCHOOL,1108 GLENDALE DR,"GREENSBORO, NC",27406
0,41,72,Guilford,G58,SMITH HIGH SCHOOL,2407 S HOLDEN RD,"GREENSBORO, NC",27407
0,41,73,Guilford,G59,HEMPHILL BRANCH LIBRARY,2301 W VANDALIA RD,"GREENSBORO, NC",27407
0,41,74,Guilford,G60,LUTHERAN CHURCH OF OUR FATHER,3304 GROOMETOWN RD,"GREENSBORO, NC",27407
0,41,75,Guilford,G61,ALDERMAN ELEMENTARY SCHOOL,4211 CHATEAU DR,"GREENSBORO, NC",27407
0,41,76,Guilford,G62,GRACE LIFE CHURCH,2317 STANLEY RD,"GREENSBORO, NC",27407
0,41,77,Guilford,G63,EMERGENCY SERVICES TRAINING RM,1002 MEADOWOOD ST,"GREENSBORO, NC",27409
0,41,78,Guilford,G64,GUILFORD BAPTIST CHURCH,5904 W MARKET ST,"GREENSBORO, NC",27409
0,41,79,Guilford,G65,PILOT ELEMENTARY SCHOOL,4701 CHIMNEY SPRINGS DR,"GREENSBORO, NC",27407
0,41,80,Guilford,G66,GATE CITY BAPTIST CHURCH,5250 HILLTOP RD,"JAMESTOWN, NC",27282
0,41,81,Guilford,G67,BETHEL AME CHURCH,200 REGAN ST,"GREENSBORO, NC",27401
0,41,82,Guilford,G68,NC A&T ACADEMIC CLASSROOM BLDG  ROOM 101,BLUFORD ST,"GREENSBORO, NC",27411
0,41,83,Guilford,G69,REID MEMORIAL CME CHURCH,1010 BENNETT ST,"GREENSBORO, NC",27406
0,41,84,Guilford,G70,WASHINGTON  MONTESSORI SCHOOL,1110 E WASHINGTON ST,"GREENSBORO, NC",27401
0,41,85,Guilford,G71,MT OLIVET AME ZION CHURCH,2123 MCCONNELL RD,"GREENSBORO, NC",27401
0,41,86,Guilford,G72,HAIRSTON MIDDLE SCHOOL,3911 NACO RD,"GREENSBORO, NC",27401
0,41,87,Guilford,G73,TRINITY AME ZION CHURCH,631 E FLORIDA ST,"GREENSBORO, NC",27406
0,41,88,Guilford,G74,BLUFORD ELEMENTARY SCHOOL,1901 TUSCALOOSA ST,"GREENSBORO, NC",27401
0,41,89,Guilford,G75,MT ZION BAPTIST CHURCH,1301 ALAMANCE CHURCH RD,"GREENSBORO, NC",27406
0,41,90,Guilford,GIB,GIBSONVILLE COMMUNITY CENTER,314 10TH ST,"GIBSONVILLE, NC",27249
0,41,91,Guilford,GR,NATHANAEL GREENE ELEM SCHOOL,2717 NC HIGHWAY 62 E,"LIBERTY, NC",27298
0,41,92,Guilford,H01,HILLIARD MEMORIAL BAPTIST CH,2311 WESTCHESTER DR,"HIGH POINT, NC",27262
0,41,93,Guilford,H02,WESLEY MEMORIAL UMC,1225 CHESTNUT DR,"HIGH POINT, NC",27262
0,41,94,Guilford,H03,REDEEMING LOVE WORSHIP CENTER,100 KENILWORTH DR,"HIGH POINT, NC",27260
0,41,95,Guilford,H04,ALLEN JAY RECREATION CENTER,1073 E SPRINGFIELD RD,"HIGH POINT, NC",27263
0,41,96,Guilford,H05,WILLIAMS MEMORIAL CME,3400 TRIANGLE LAKE RD,"HIGH POINT, NC",27260
0,41,97,Guilford,H06,BALES MEMORIAL WESLEYAN CHURCH,998 BALES CHAPEL RD,"JAMESTOWN, NC",27282
0,41,98,Guilford,H07,GREATER MT CALVARY HOLY CH,2207 E GREEN DR,"HIGH POINT, NC",27260
0,41,99,Guilford,H08,GETHSEMANE BAPTIST CHURCH,401 WISE AVE,"HIGH POINT, NC",27260
0,41,100,Guilford,H09,MOREHEAD RECREATION CENTER,101 PRICE ST,"HIGH POINT, NC",27260
0,41,101,Guilford,H10,TEMPLE MEMORIAL BAPTIST CHURCH,1458 CEDROW DR,"HIGH POINT, NC",27260
0,41,102,Guilford,H11,MONTLIEU ACADEMY OF TECHNOLOGY,1105 MONTLIEU AVE,"HIGH POINT, NC",27262
0,41,103,Guilford,H12,KIRKMAN PARK SCHOOL,1101 N CENTENNIAL ST,"HIGH POINT, NC",27262
0,41,104,Guilford,H13,HIGH POINT FRIENDS MEETING,800 QUAKER LN,"HIGH POINT, NC",27260
0,41,105,Guilford,H14,EMERYWOOD BAPTIST CHURCH,1300 COUNTRY CLUB DR,"HIGH POINT, NC",27262
0,41,106,Guilford,H15,FOREST HILLS PRESBYTERIAN CH,836 W LEXINGTON AVE,"HIGH POINT, NC",27262
0,41,107,Guilford,H16,LEBANON UNITED METHODIST CH,237 IDOL ST,"HIGH POINT, NC",27262
0,41,108,Guilford,H17,CONRAD MEMORIAL BAPTIST CHURCH,1920 N CENTENNIAL ST,"HIGH POINT, NC",27262
0,41,109,Guilford,H18,T WINGATE ANDREWS HIGH SCHOOL,1920 MCGUINN DR,"HIGH POINT, NC",27265
0,41,110,Guilford,H19A,GREATER FIRST UNITED BAPTIST CH,1409 DEEP RIVER RD,"HIGH POINT, NC",27265
0,41,111,Guilford,H19B,PENNYBYRN AT MARYFIELD,109 PENNY RD,"HIGH POINT, NC",27260
0,41,112,Guilford,H20A,OAK VIEW BAPTIST CHURCH,810 OAKVIEW RD,"HIGH POINT, NC",27265
0,41,113,Guilford,H20B,NORTHWOOD UNITED METHODIST CHURCH,2409 AMBASSADOR CT,"HIGH POINT, NC",27265
0,41,114,Guilford,H21,OAKVIEW RECREATION CENTER,503 JAMES RD,"HIGH POINT, NC",27265
0,41,115,Guilford,H22,HIGH POINT PARKS & REC ADMIN OFFICE,136 NORTHPOINT AVE,"HIGH POINT, NC",27262
0,41,116,Guilford,H23,MANNA CHURCH HIGH POINT,121 SKEET CLUB RD,"HIGH POINT, NC",27265
0,41,117,Guilford,H24,IMMACULATE HEART OF MARY CH,4145 JOHNSON ST,"HIGH POINT, NC",27265
0,41,118,Guilford,H25,TABERNACLE BAPTIST CHURCH,3929 JOHNSON ST,"HIGH POINT, NC",27265
0,41,119,Guilford,H26,DEEP RIVER CHURCH OF CHRIST,2067 DEEP RIVER RD,"HIGH POINT, NC",27261
0,41,120,Guilford,H27-A,DEEP RIVER RECREATION CENTER,1529 SKEET CLUB RD,"HIGH POINT, NC",27265
0,41,121,Guilford,H28,FIRST CHRISTIAN CHURCH OF HIGH POINT,2066 DEEP RIVER RD,"HIGH POINT, NC",27265
0,41,122,Guilford,H29A,TURNER'S CHAPEL AME CHURCH,7615 FLORENCE SCHOOL DR,"HIGH POINT, NC",27265
0,41,123,Guilford,JAM1,JAMESTOWN TOWN HALL,301 E MAIN ST,"JAMESTOWN, NC",27282
0,41,124,Guilford,JAM2,FRIENDLY HILLS CHURCH  PCA,1450 GUILFORD COLLEGE RD,"JAMESTOWN, NC",27282
0,41,125,Guilford,JAM3,SEDGEFIELD PRESBYTERIAN CHURCH,4216 WAYNE RD,"GREENSBORO, NC",27407
0,41,126,Guilford,JAM4,HAYNES-INMAN EDUCATION CENTER,200 HAYNES RD,"JAMESTOWN, NC",27282
0,41,127,Guilford,JAM5,FAIRFIELD UNITED METHODIST CH,1505 NC HIGHWAY 62 W,"HIGH POINT, NC",27263
0,41,128,Guilford,JEF1,MCLEANSVILLE BAPTIST CHURCH,5205 FRIEDEN CHURCH RD,"MCLEANSVILLE, NC",27301
0,41,129,Guilford,JEF2,CALVARY BAPTIST CHURCH,5585 BURLINGTON RD,"MCLEANSVILLE, NC",27301
0,41,130,Guilford,JEF3,PIEDMONT BAPTIST ASSOCIATION,2009 SHARPE RD,"GREENSBORO, NC",27406
0,41,131,Guilford,JEF4,ALAMANCE FIRE STATION,4107 PRESBYTERIAN RD,"GREENSBORO, NC",27406
0,41,132,Guilford,MON1,MEMORIAL PRESBYTERIAN CHURCH,2116 MCKNIGHT MILL RD,"GREENSBORO, NC",27405
0,41,133,Guilford,MON2A,BRIGHTWOOD ELEMENTARY SCHOOL,2001 BRIGHTWOOD SCHOOL RD,"GREENSBORO, NC",27405
0,41,134,Guilford,MON3,LOCUST GROVE BAPTIST CHURCH,4707 NC HIGHWAY 150 E,"BROWNS SUMMIT, NC",27214
0,41,136,Guilford,NCLAY1,COMMUNITY IN CHRIST PRESBY CH,5401 LIBERTY RD,"GREENSBORO, NC",27406
0,41,137,Guilford,NCLAY2,SOUTHEAST MIDDLE SCHOOL,4825 WOODY MILL RD,"GREENSBORO, NC",27406
0,41,138,Guilford,NDRI,SHADY GROVE WESLEYAN CHURCH,119 N BUNKER HILL RD,"COLFAX, NC",27235
0,41,139,Guilford,NMAD,MONTICELLO-BROWN SUMMIT EL SCH,5006 NC HIGHWAY 150 E,"BROWNS SUMMIT, NC",27214
0,41,140,Guilford,NWASH,HOPE RIVER CHURCH,4355 HIGH ROCK RD,"GIBSONVILLE, NC",27249
0,41,141,Guilford,OR1,OAK RIDGE TOWN HALL,8315 LINVILLE RD,"OAK RIDGE, NC",27310
0,41,142,Guilford,OR2,OAK RIDGE UNITED METHODIST CH,2424 OAK RIDGE RD,"OAK RIDGE, NC",27310
0,41,143,Guilford,PG1,KIRKMAN MUNICIPAL BUILDING,4920 ALLIANCE CHURCH RD,"PLEASANT GARDEN, NC",27313
0,41,144,Guilford,PG2,PLEASANT GARDEN BAPTIST CHURCH,1415 NEELLEY RD,"PLEASANT GARDEN, NC",27313
0,41,145,Guilford,RC1,EASTERN GUILFORD MIDDLE SCHOOL,435 PEEDEN DR,"GIBSONVILLE, NC",27249
0,41,146,Guilford,RC2,FIRST BAPTIST CHURCH OF WHITSETT,7006 BURLINGTON RD,"WHITSETT, NC",27377
0,41,147,Guilford,SCLAY,MONNETT ROAD BAPTIST CHURCH,6033 MONNETT RD,"JULIAN, NC",27283
0,41,148,Guilford,SDRI,SMITH GROVE BAPTIST CHURCH,2707 SANDY RIDGE RD,"COLFAX, NC",27235
0,41,149,Guilford,SF1,SUMMERFIELD COMMUNITY CENTER,5404 CENTERFIELD RD,"SUMMERFIELD, NC",27358
